url,question,answer,manual quote
https://boardgamegeek.com/thread/3016096/spoiler-number-of-totems-at-the-final,Is it more enjoyable to not focus strictly on collecting 8 totems in Sleeping Gods?,"Hmm… my first thought when reading this was: it might be more enjoyable when one doesn’t see Sleeping Gods as a strict “you have to have 8 totems or you lose” or “you have to get back or you lose”. At least for me, it’s more about starting a journey and seeing what I experience. I had campaigns where I only got a few totems, others where we were swimming in totems. So if your goal is to find more totems, it’s not necessarily about using information from previous campaigns. It helped me much more to be strategic where I explored and which leads I followed. Like don’t start grinding whole coast lines. Pick a spot that looks interesting (defaulting to a port), pick up a quest and follow it, doing additional exploring where you end your movement anyway. That way one doesn’t waste too much time. When I ended up with few totems it was usually because I went wherever and randomly explored or I went on a difficult quest without having weapons or at least a lot of command. That said, last campaign I unexpectedly found a way how to get the whole crew home, everybody is happy, and I neither had 8 totems nor was even at the end of the second event deck. So don’t focus too much on that single goal but just enjoy the ride would be my advice.",
https://boardgamegeek.com/thread/2641030/order-of-ship-actions-details,Can you equip an ability card with gained command and then take a new card?,"Yes. Ship action 'effects' (gain command, gain card(s), heal, gain resource(s), etc.) are separate and can be done in any order desired. (Rule Book, pg. 10)  Other 'any time' actions like using Adventure cards can also be done in between parts of the chosen Ship Action. (Rule Book, pg. 16 & 29)",
https://boardgamegeek.com/thread/2640957/finished-game-question-on-campaign-unlocked-cards,"And just to further clarify, in future campaigns all your previous Totems still count towards unlocks?","Yes, in future campaigns all your previous Totems still count towards unlocks. So if you unlock an additional 6 in the next campaign you’d have 21 total (plus any endings you achieved).",
https://boardgamegeek.com/thread/3172412/no-return-to-ship,What is the solution to the situation described?,"SOLUTIONtake Cunning 9 test, nobody participates, fail test, go to 160.12,then take Strength 6 test, nobody participates, fail test, +5 damage, return to ship",
https://boardgamegeek.com/thread/2661331/restoring-health,"I wanted to get some clarity on how this works. When the book directs you to 'Restore X Health' as part of a reward, is that 2 health overall, or 2 health per character?","It is overall - there are times when you get to restore health from all characters, in this case the game will explicitly tell you (for instance the inn port option)",
https://boardgamegeek.com/thread/2597370/iron-will-ability,"Is there really a permanent boost of 3 Block, seems kind of too strong?",It's a one time effect. None of the discard effects are permanent.,
https://boardgamegeek.com/thread/2604404/searching-the-atlas,Are you allowed to look through the entire Atlas --- even in regions that are far away from your location?,"I don't think there is a rule against that, but if you do not mind spoilers, then sure. The whole map is laid out on the back of your log sheet. I would not because sometimes quests are vague and on your first campaign you would not know where certain named cities and locations are. Why not keep your sense of wonder and discovery as long as you can?",
https://boardgamegeek.com/thread/2617834/miss-damage-against-flying-enemies-with-non-ranged,Do you do any damage when you miss a flying enemy with a non-ranged weapon?,"Yes. Your accuracy is reduced, but not your damage. If you have 2 fatigue tokens though, that crew will do zero damage on a miss.",
https://boardgamegeek.com/thread/2565907/primeval-perilsleeping-gods-rules-clarifications,"If you attack 2 enemies with a single attack (placing connecting cubes on the squares of 2 enemy cards), only the one you hit first will counterattack you immediately afterwards (provided that it didn't die)?","Correct. You only get counterattacked by the enemy you targeted. Just making sure that if you're placing more than 2 cubes, the majority have to be placed on the enemy you are targeting.",
https://boardgamegeek.com/thread/2598711/can-you-use-recipes-in-combat,"Can you however cook right before combat. So a combat is happening, but you haven't started it yet. Can you cook then?","Yes, you can cook right before combat (or right after), just not during. Again page 18, ""You can, however, cook recipes in the middle of an explore action."" Page 17, bolded ""You may not equip an ability card in the middle of combat or in the middle of a challenge."" So as long as you're not in the middle of either of those activities, you can add a new ability card to a crew member.",
https://boardgamegeek.com/thread/2734387/discarding-all-abilities-after-events-run-out,What is the main cost of repeated spaces like this?,"The main cost of repeated spaces like this is just an opportunity cost. If you're taking extra turns to re-do that one spot for the rewards, then you're not spending turns exploring new locations which potentially might have higher numbers of rewards. But unless there's a keyword blocking you, you are allowed to repeat locations.",
https://boardgamegeek.com/thread/2656054/crew-abilities,which are 'ongoing' and which are 'one-time use'?,All abilities are one time bonuses / gains; there are no ongoing abilities.,
https://boardgamegeek.com/thread/2779192/does-uncovering-end-of-round-abilities-regen-cause,Does uncovering end of round abilities (Regen) cause them to trigger?,"I would argue that ""activates at the end of each combat round"" implies immediately at the end of the round. Any other interpretation is reading into the rules and is not focusing on exactly what the rules are saying. As a result, I believe any ability uncovered will activate in the round that Adjacent Regen applies.",
